lParent;lType;lBy;lDate;lLogid;lOwnerid
GCK9TC;Found it;cds231;2006-12-30;21960451;G645750
GCK9TC;Found it;rices4u;2006-12-17;22003541;G845612
GCK9TC;Found it;Aquila & LadyHawk;2006-12-17;21600450;G43262
GCK9TC;Found it;Olivia Benson;2006-10-07;33057815;G930197
GCK9TC;Found it;Byrdmom64;2006-10-07;19682015;G802354
GCK9TC;Found it;Goren & Eames;2006-10-07;19675301;G743055
GCK9TC;Found it;thecolorgreen3;2006-09-28;19488289;G526449
GCK9TC;Found it;RadioactiveGrl;2006-09-24;20390513;G874702
GCK9TC;Found it;medic161;2006-09-24;19315045;G504628
GCK9TC;Found it;Gerhardus;2006-09-10;18889825;G418856
GCK9TC;Found it;YoungBlood85;2006-09-10;18888897;G573909
GCK9TC;Found it;2_cats;2006-08-13;17981118;G610181
GCK9TC;Found it;FACT Finding Family Four;2006-08-12;17926017;G157390
GCK9TC;Found it;hgpilot3;2006-08-10;17884174;G705976
GCK9TC;Found it;jcroxell;2006-07-30;17538030;G775166
GCK9TC;Found it;"M";2006-07-27;18102464;G505422
GCK9TC;Found it;Bullseye97;2006-07-27;18030996;G505943
GCK9TC;Found it;ncfan8;2006-07-23;17356303;G705561
GCK9TC;Found it;King Midas;2006-07-04;16776862;G643690
GCK9TC;Found it;wingnut0816;2006-06-25;16532202;G722807
GCK9TC;Write note;1birdwatcher;2006-06-16;16274538;G370136
GCK9TC;Found it;1birdwatcher;2006-06-16;16274398;G370136
GCK9TC;Found it;FoxPro;2006-06-16;16273851;G343871
GCK9TC;Found it;RGS;2006-06-08;16078582;G27639
GCK9TC;Found it;A & W;2006-06-08;16075381;G100600
GCK9TC;Found it;kb9fnu;2006-05-06;15213750;G531205
GCK9TC;Found it;djmorris426;2006-04-23;14775165;G468920
GCK9TC;Found it;manderson;2006-04-22;14776727;G554270
GCK9TC;Found it;spdmsand;2006-04-14;14461560;G460612
GCK9TC;Found it;Squeetex;2006-04-12;14412865;G581496
GCK9TC;Found it;e4g67;2006-04-01;16986721;G590485
GCK9TC;Found it;Deut31-8;2006-03-20;13807050;G362115
GCK9TC;Found it;Bokonon1000;2006-03-11;13557219;G598508
GCK9TC;Found it;WFD64;2006-03-06;14683632;G520917
GCK9TC;Found it;gump291;2006-03-02;14244937;G468295
GCK9TC;Found it;Wildking;2006-03-02;13378124;G587007
GCK9TC;Found it;TheMadChef;2006-02-13;13040096;G354187
GCK9TC;Found it;ivstix;2006-01-23;12615269;G283125
GCK9TC;Found it;thunder_monk;2006-01-21;12614509;G36840
GCK9TC;Found it;breezyhill cachers;2006-01-21;12565727;G472339
GCK9TC;Found it;lancelot;2006-01-15;12429868;G40358
GCK9TC;Found it;icmarine;2006-01-07;12253032;G518966
GCK9TC;Found it;unlost1;2006-01-02;12158270;G491383
GCK9TC;Found it;eco girl;2005-12-22;11923108;G181296
GCK9TC;Found it;spongebob14;2005-11-27;11608289;G478546
GCK9TC;Found it;Crowesfeat30;2005-11-26;11600152;G271377
GCK9TC;Found it;theDizzyBee;2005-11-25;11561053;G276961
GCK9TC;Found it;jmpdelos;2005-11-24;11557306;G458977
GCK9TC;Found it;NotNutts;2005-11-24;11550485;G197822
GCK9TC;Found it;landrew1975;2005-11-06;11239320;G468469
GCK9TC;Found it;JC_Geo;2005-11-06;11238937;G448150
GCK9TC;Found it;NK9X;2005-11-04;11263650;G491792
GCK9TC;Found it;sublimeike;2005-11-04;11192212;G479324
GCK9TC;Found it;wandering360;2005-10-30;11099774;G266201
GCK9TC;Found it;Arthur TOAFK;2005-08-25;9912208;G260675
GCK9TC;Found it;Team DLADL;2005-08-25;9898132;G407553
GCK9TC;Found it;fun4dfamily;2005-08-12;9755612;G278288
GCK9TC;Found it;wstahlm80;2005-07-09;9016069;G415807
GCK9TC;Found it;Acanna;2005-07-05;8906283;G405156
GCK9TC;Found it;Team GeoLogic;2005-06-30;8869676;G41814
GCK9TC;Found it;marvic;2005-05-15;7973434;G331934
GCK9TC;Found it;1paw;2005-04-23;7614235;G347751
GCK9TC;Found it;themoles;2005-04-17;7523731;G96911
GCK9TC;Found it;BusyB's;2005-04-09;7369894;G339600
GCK9TC;Found it;DaisyMae60;2005-04-04;7333362;G341003
GCK9TC;Found it;cd25;2005-04-02;7250132;G247413
GCK9TC;Found it;jkburri;2005-03-30;7237357;G242180
GCK9TC;Found it;g_clan;2005-03-29;7198052;G340793
GCK9TC;Found it;CampingCrazy;2005-03-28;7210459;G343016
GCK9TC;Found it;Sniffy;2005-03-26;7200419;G166759
GCK9TC;Found it;Molecular Michele;2005-03-26;7189570;G157539
GCK9TC;Found it;The Cosmic GeoCampers;2005-03-20;7299085;G297103
GCK9TC;Found it;GB-Cacher;2005-03-11;6909427;G83899
GCK9TC;Found it;trashcann;2005-03-05;6827797;G46234
GCK9TC;Found it;dogda;2005-03-02;6802872;G88058
GCK9TC;Found it;The_Geeses;2005-02-27;6756566;G316598
GCK9TC;Found it;kiddylan;2005-02-26;6749624;G233850
GCK9TC;Found it;yakman1974;2005-02-25;22663772;G321312
GCK9TC;Found it;jags-n-twitty;2005-01-02;6119537;G266980
GCK9TC;Found it;Amanaka;2005-01-02;6106120;G273809
GCK9TC;Found it;troystrick;2005-01-02;6103874;G319914
GCK9TC;Found it;cubs;2005-01-01;6099721;G190849
GCK9TC;Found it;k105;2004-12-31;6063447;G155884
GCK9TC;Found it;shoeskeepsearchin;2004-12-28;6111155;G313934
GCK9TC;Found it;Didg Guy;2004-12-28;6018594;G200146
GCK9TC;Write note;Marmulade;2004-12-22;5981239;G117514
GCK9TC;Found it;earth b & terra fox;2004-12-11;5869992;G287448
GCK9TC;Found it;Brawny Bear;2004-12-03;5850175;G84328
GCK9TC;Found it;Happykraut;2004-12-03;5809600;G100925
GCK9TC;Found it;pengyou;2004-12-03;5807284;G207073
GCK9TC;Found it;Web-2Bs;2004-11-26;5739721;G294134
GCK9TC;Found it;BlueBeadMan;2004-11-24;5714098;G199792
GCK9TC;Found it;Gubbielarson;2004-11-22;5702496;G233807
GCK9TC;Found it;ABCPD;2004-11-21;5694091;G302475
GCK9TC;Found it;Strider;2004-11-21;5690178;G3258
GCK9TC;Found it;CacheRcheck;2004-11-06;5529233;G90721
GCK9TC;Write note;Marmulade;2004-11-04;5564294;G117514
GCK9TC;Found it;BruceS;2004-10-31;5484483;G20322
GCK9TC;Found it;tht1guy;2004-10-25;5424524;G267084
GCK9TC;Found it;ramsfans;2004-10-16;5381685;G104672
GCK9TC;Found it;roelsch;2004-10-16;5338884;G29948
GCK9TC;Found it;Mean Gene;2004-10-16;5338526;G7108
GCK9TC;Found it;AMH209;2004-10-12;5293984;G265570
GCK9TC;Found it;chileheads;2004-10-11;5276317;G195898
GCK9TC;Found it;2GuysLooking;2004-10-03;5195147;G266966
GCK9TC;Found it;Axolotls;2004-10-02;5197328;G70126
GCK9TC;Found it;JFoster;2004-09-29;5153656;G274769
GCK9TC;Found it;Geo Jim;2004-09-14;5005508;G119633
GCK9TC;Found it;NormV;2004-09-13;5023035;G89198
GCK9TC;Found it;Le-roy;2004-09-13;4995811;G88360
GCK9TC;Found it;JanS03;2004-09-06;5002360;G73036
GCK9TC;Found it;pa;2004-09-06;4919869;G46700
GCK9TC;Found it;myotis;2004-09-02;4862329;G11234
GCK9TC;Found it;goshhawk;2004-08-30;4851004;G45784
GCK9TC;Found it;team homey;2004-08-29;4844507;G256914
GCK9TC;Found it;genesue;2004-08-29;4827196;G156441
GCK9TC;Found it;MBTD;2004-08-29;4824651;G265556
GCK9TC;Found it;BAJA Clan;2004-08-27;4797060;G159350
GCK9TC;Found it;HellFish;2004-08-27;4796986;G191960
GCK9TC;Found it;EFDfirefighter;2004-08-27;4796421;G205528
GCK9TC;Found it;BandDad;2004-08-24;4770101;G255700
GCK9TC;Found it;Marmulade;2004-08-22;4758930;G117514
GCK9TC;Found it;Banana80;2004-08-22;4745183;G186209
GCK9TC;Didn't find it;MBTD;2004-08-21;4752870;G265556
GCK9TC;Write note;ChrisRoe;2004-08-16;4687117;G190634
GCK9TC;Write note;ChrisRoe;2004-08-16;4686988;G190634
GCKH1R;Found it;GaryAZ;2008-06-12;46394408;G369871
GCKH1R;Found it;Corp Of  Discovery;2008-05-17;45011010;G97312
GCKH1R;Found it;T1rucker;2008-05-07;44493165;G1604856
GCKH1R;Found it;L Frank;2008-03-01;39841422;G1017538
GCKH1R;Found it;Johnny Spirit;2008-02-22;39753416;G918606
GCKH1R;Found it;napoleon&debb;2008-02-17;39248788;G954689
GCKH1R;Found it;jehammon;2007-11-30;36004591;G1051652
GCKH1R;Found it;JohnnieEdd;2007-11-30;36004582;G1369540
GCKH1R;Found it;TeamCooper;2007-10-26;34679209;G274862
GCKH1R;Found it;aflair;2007-09-19;32828977;G1221494
GCKH1R;Write note;Hobbit Taz;2007-09-09;32415666;G933682
GCKH1R;Found it;Hobbit Taz;2007-09-09;32414631;G933682
GCKH1R;Found it;CribbageWitch;2007-09-09;32410608;G956939
GCKH1R;Found it;MoHillbilly;2007-09-03;32077984;G156893
GCKH1R;Found it;htrklr;2007-07-30;30429896;G954707
GCKH1R;Found it;battleskunk;2007-06-06;27916489;G91164
GCKH1R;Found it;CacheRcheck;2007-06-06;27878163;G90721
GCKH1R;Found it;beladi1;2007-05-03;26540951;G1080795
GCKH1R;Found it;spongebob14;2007-04-29;26275215;G478546
GCKH1R;Found it;kryskelley;2007-02-23;23655727;G922993
GCKH1R;Found it;K-TEAM;2007-01-24;22797781;G30060
GCKH1R;Found it;cds231;2007-01-09;22372705;G645750
GCKH1R;Found it;TOOALANE;2007-01-06;22307300;G725878
GCKH1R;Found it;BIGGUY7918;2007-01-06;22305422;G809052
GCKH1R;Found it;Misstiff;2007-01-06;22256455;G731709
GCKH1R;Didn't find it;Dosido;2007-01-03;22158332;G143377
GCKH1R;Write note;Dreicat;2006-12-28;21854937;G99737
GCKH1R;Found it;RGS;2006-09-04;18716473;G27639
GCKH1R;Found it;YoungBlood85;2006-05-19;15528955;G573909
GCKH1R;Found it;Gerhardus;2006-05-19;15453173;G418856
GCKH1R;Found it;Huntinspect;2006-03-23;13871215;G451264
GCKH1R;Found it;John&CheriAK;2006-03-23;13862397;G619524
GCKH1R;Found it;ivstix;2006-03-01;13365373;G283125
GCKH1R;Didn't find it;HellFish;2006-02-19;13135844;G191960
GCKH1R;Write note;Dreicat;2006-02-04;12821396;G99737
GCKH1R;Write note;Dreicat;2006-02-04;12821361;G99737
GCKH1R;Didn't find it;8Nuts MotherGoose;2006-01-26;12770531;G266659
GCKH1R;Found it;screws;2006-01-16;12459076;G538833
GCKH1R;Found it;Wayword;2006-01-16;12458062;G520951
GCKH1R;Write note;Dreicat;2005-12-23;11934135;G99737
GCKH1R;Found it;CHAOS!;2005-11-24;11551734;G457693
GCKH1R;Write note;Dreicat;2005-11-13;11356478;G99737
GCKH1R;Found it;NotNutts;2005-10-29;11069368;G197822
GCKH1R;Found it;happycycler;2005-10-23;10972287;G80148
GCKH1R;Found it;2000Mountaineer;2005-10-09;10714810;G446212
GCKH1R;Found it;Global Retrievers;2005-09-17;10324877;G400625
GCKH1R;Found it;LennyTheLizard;2005-09-11;11005895;G394249
GCKH1R;Found it;Know Future;2005-09-10;10202211;G120999
GCKH1R;Found it;Gubbielarson;2005-08-07;9542756;G233807
GCKH1R;Found it;kiddylan;2005-08-07;9542701;G233850
GCKH1R;Found it;Deut31-8;2005-07-05;8916842;G362115
GCKH1R;Found it;tht1guy;2005-07-05;8906681;G267084
GCKH1R;Found it;AMH209;2005-07-05;8904770;G265570
GCKH1R;Found it;TheWarriors+1;2005-06-12;8528131;G102647
GCKH1R;Write note;Carroll4;2005-05-28;8189324;G374359
GCKH1R;Found it;Carroll4;2005-05-25;8144969;G374359
GCKH1R;Write note;Beadwrkr;2005-05-19;8032755;G271650
GCKH1R;Found it;Beadwrkr;2005-05-09;7884285;G271650
GCKH1R;Found it;Marmulade;2005-04-17;7562886;G117514
GCKH1R;Found it;westumbledonit;2005-04-17;7521696;G134442
GCKH1R;Found it;packard28;2005-03-26;7147130;G315947
GCKH1R;Found it;prairieview_IL;2005-03-26;7130979;G273758
GCKH1R;Found it;HikerIL;2005-03-08;6879089;G276043
GCKH1R;Found it;Dreicat;2004-12-21;5955207;G99737
GCKH1R;Found it;roelsch;2004-12-11;5880753;G29948
GCKH1R;Found it;Mean Gene;2004-12-11;5878336;G7108
GCKH1R;Didn't find it;TheRedSquirrel;2004-11-25;5739041;G163543
GCKH1R;Found it;LarryBud;2004-11-18;5661038;G272298
GCKH1R;Found it;Tim, Pam & Molly;2004-11-14;5625598;G19059
GCKH1R;Found it;Strider;2004-11-14;5625096;G3258
GCKH1R;Found it;BruceS;2004-10-16;5331556;G20322
GCKH1R;Found it;myotis;2004-10-16;5330040;G11234
GCKH1R;Found it;talks funny;2004-10-01;5167055;G101178
GCKH1R;Found it;pa;2004-09-28;5150123;G46700
GCKH1R;Found it;JanS03;2004-09-28;5147963;G73036
GCKH1R;Found it;goshhawk;2004-09-17;5029404;G45784
GCKH1R;Found it;Geo Jim;2004-09-15;5013039;G119633
GCKH1R;Found it;NormV;2004-09-13;5023038;G89198
GCKH1R;Found it;Le-roy;2004-09-13;4995840;G88360
GCKH1R;Found it;BandDad;2004-09-11;4969345;G255700
GCKJ7H;Found it;dressedm;2008-06-09;46217044;G898344
GCKJ7H;Found it;skylover;2008-06-07;46066976;G465983
GCKJ7H;Found it;yimpa;2008-06-05;45998763;G1664611
GCKJ7H;Found it;jag44;2008-05-23;45055261;G347171
GCKJ7H;Found it;wyzgyz5;2008-05-19;45434141;G1095107
GCKJ7H;Found it;sfcchaz;2008-05-12;44414710;G1025025
GCKJ7H;Found it;The_Kristofs;2008-05-04;43832166;G1437164
GCKJ7H;Found it;teklin;2008-05-01;43603664;G504780
GCKJ7H;Found it;Fuzzy B;2008-04-28;43420551;G281148
GCKJ7H;Found it;46Vertrep;2008-04-13;42495986;G628105
GCKJ7H;Found it;Hobbit Taz;2008-04-05;41920507;G933682
GCKJ7H;Found it;CribbageWitch;2008-04-05;41920034;G956939
GCKJ7H;Found it;medic161;2008-03-29;41742030;G504628
GCKJ7H;Found it;RadioactiveGrl;2008-03-29;41639895;G874702
GCKJ7H;Found it;brandnew05;2008-03-15;40570115;G1515154
GCKJ7H;Found it;pookiebubba;2008-03-12;40420694;G766527
GCKJ7H;Found it;gina2007;2008-03-09;40275356;G957029
GCKJ7H;Found it;waterfallfrog;2008-02-15;39072113;G1034012
GCKJ7H;Found it;Toto1;2008-02-15;39072071;G1058515
GCKJ7H;Found it;the_hugos;2008-02-09;38802916;G1418327
GCKJ7H;Found it;bluesteel;2008-02-07;38692735;G1428582
GCKJ7H;Found it;chevyguyjr;2008-01-25;43224911;G1531016
GCKJ7H;Found it;chevyguy01;2008-01-25;38143855;G1190456
GCKJ7H;Found it;gump291;2008-01-13;37704690;G468295
GCKJ7H;Found it;natesdeal;2008-01-12;37592953;G1095718
GCKJ7H;Found it;brockfamily;2008-01-05;37297896;G1059552
GCKJ7H;Found it;The Coats;2008-01-04;37256957;G1128218
GCKJ7H;Found it;curee;2007-12-31;37019201;G1198940
GCKJ7H;Found it;Chief KKCARS;2007-12-26;36791379;G1260064
GCKJ7H;Found it;sciwiz1;2007-11-22;35782166;G1223249
GCKJ7H;Found it;jlepanto;2007-11-13;35360007;G1327003
GCKJ7H;Didn't find it;jlepanto;2007-11-09;35192399;G1327003
GCKJ7H;Didn't find it;jlepanto;2007-11-05;35078836;G1327003
GCKJ7H;Found it;ibew ret;2007-10-31;34804391;G319683
GCKJ7H;Found it;napoleon&debb;2007-10-28;34669103;G954689
GCKJ7H;Found it;Lair;2007-10-22;34390787;G157478
GCKJ7H;Found it;Al & Mylea;2007-10-17;34164687;G424790
GCKJ7H;Found it;beladi1;2007-10-01;33426065;G1080795
GCKJ7H;Found it;corey_reimer;2007-09-30;33326357;G1159150
GCKJ7H;Found it;Crowesfeat30;2007-09-22;35217372;G271377
GCKJ7H;Write note;Strider;2007-09-22;32987122;G3258
GCKJ7H;Found it;Box Score Geek;2007-09-20;32868175;G259287
GCKJ7H;Found it;triplecnp_cachers;2007-09-08;32306814;G1183293
GCKJ7H;Found it;Texican Space Cowboy;2007-09-01;32039409;G770186
GCKJ7H;Found it;racer2814;2007-09-01;32002332;G744677
GCKJ7H;Didn't find it;curee;2007-08-30;31860547;G1198940
GCKJ7H;Found it;Plantdoctor;2007-07-09;29400417;G836520
GCKJ7H;Found it;SwimFin;2007-07-02;29037687;G138886
GCKJ7H;Found it;iangela;2007-07-01;28976197;G912305
GCKJ7H;Found it;bearbearbrae;2007-06-29;28864973;G1151098
GCKJ7H;Found it;hot2trot2;2007-06-29;28855703;G1130626
GCKJ7H;Found it;super_cacher;2007-06-27;28910408;G1005578
GCKJ7H;Found it;MutherAndSun;2007-06-27;28797825;G944590
GCKJ7H;Found it;red raider 15;2007-06-26;28786590;G968178
GCKJ7H;Found it;NotLostYet;2007-06-24;28675461;G233284
GCKJ7H;Found it;sabrie;2007-06-24;28671610;G690292
GCKJ7H;Found it;AKEMT;2007-06-24;28660115;G596735
GCKJ7H;Found it;L Frank;2007-06-23;28603261;G1017538
GCKJ7H;Write note;yawetag;2007-06-22;30545278;G1003256
GCKJ7H;Found it;lobocs;2007-06-22;28560334;G920838
GCKJ7H;Found it;yawetag;2007-06-22;28557944;G1003256
GCKJ7H;Found it;BIGGUY7918;2007-06-17;28358922;G809052
GCKJ7H;Found it;TOOALANE;2007-06-17;28358626;G725878
GCKJ7H;Found it;Misstiff;2007-06-04;27810206;G731709
GCKJ7H;Didn't find it;rydberg79;2007-05-19;27132125;G688729
GCKJ7H;Didn't find it;GreenCachers;2007-05-19;27003273;G204740
GCKJ7H;Found it;Apie;2007-05-04;26549296;G1070387
GCKJ7H;Found it;Landesign;2007-04-24;26023907;G727719
GCKJ7H;Found it;JC_Geo;2007-04-20;25783587;G448150
GCKJ7H;Found it;Gerhardus;2007-04-18;25722782;G418856
GCKJ7H;Found it;Marpeg;2007-04-05;25190580;G882546
GCKJ7H;Found it;viszladad;2007-03-12;24220351;G698796
GCKJ7H;Found it;herrforce1;2007-02-28;23817675;G700418
GCKJ7H;Found it;dandemclean;2007-01-27;22877961;G94530
GCKJ7H;Found it;K-TEAM;2007-01-24;22798045;G30060
GCKJ7H;Found it;dandaman79;2007-01-22;22755886;G716739
GCKJ7H;Found it;Sniper1;2007-01-14;22553350;G16995
GCKJ7H;Found it;ivstix;2007-01-08;22361332;G283125
GCKJ7H;Didn't find it;herrforce1;2007-01-03;22154298;G700418
GCKJ7H;Found it;cds231;2006-12-30;21961316;G645750
GCKJ7H;Found it;2_cats;2006-12-27;21838042;G610181
GCKJ7H;Found it;xbted;2006-12-22;21684667;G900765
GCKJ7H;Found it;MnM;2006-11-26;21465392;G143233
GCKJ7H;Found it;Hid Pro Quo;2006-11-24;21073365;G34043
GCKJ7H;Found it;dorrisfam;2006-11-23;21024152;G815356
GCKJ7H;Found it;HAPPY2WANDERERS;2006-11-17;20923498;G268274
GCKJ7H;Found it;hgpilot3;2006-11-05;20538065;G705976
GCKJ7H;Found it;wheetree;2006-11-04;20503722;G309011
GCKJ7H;Found it;marinetanker;2006-10-20;20074777;G771774
GCKJ7H;Found it;valderivaldera;2006-10-17;20013332;G185532
GCKJ7H;Found it;mastersarge;2006-10-17;20012484;G193567
GCKJ7H;Found it;CIA_Guy;2006-09-29;19434511;G698143
GCKJ7H;Found it;Deut31-8;2006-09-13;18980255;G362115
GCKJ7H;Found it;MT&MD;2006-09-10;18909777;G819083
GCKJ7H;Found it;flatkatz;2006-09-09;18867566;G349821
GCKJ7H;Found it;Pika Wants Cake;2006-09-09;18853859;G356972
GCKJ7H;Found it;dwilasnd;2006-09-05;18786982;G736037
GCKJ7H;Found it;Eagle1977;2006-09-04;18756927;G730154
GCKJ7H;Found it;blackjeep1989;2006-09-04;18701156;G692270
GCKJ7H;Found it;fireescape;2006-09-03;18724802;G197274
GCKJ7H;Found it;TacRat;2006-08-16;18091336;G524498
GCKJ7H;Found it;Villotti;2006-08-16;18081524;G106321
GCKJ7H;Didn't find it;wheetree;2006-08-05;17779987;G309011
GCKJ7H;Found it;caching crew's folks;2006-07-22;17310440;G744370
GCKJ7H;Found it;Emma's Mommy;2006-07-19;17213912;G588768
GCKJ7H;Found it;kurteckelman;2006-07-06;16842021;G685899
GCKJ7H;Found it;red0969;2006-07-04;16779756;G656793
GCKJ7H;Found it;cgeek;2006-07-04;16779606;G639660
GCKJ7H;Found it;The Caching Crew;2006-06-29;16631473;G577718
GCKJ7H;Found it;Eagle Rock Rob;2006-06-26;16618108;G204789
GCKJ7H;Found it;AirRaidFan;2006-06-18;16466035;G79654
GCKJ7H;Found it;Boo 2;2006-06-13;16217550;G235694
GCKJ7H;Found it;A&WMolletti;2006-06-07;16474448;G271333
GCKJ7H;Write note;wheetree;2006-06-03;15988994;G309011
GCKJ7H;Didn't find it;A&WMolletti;2006-06-02;15880811;G271333
GCKJ7H;Found it;dadoo2;2006-05-25;15620464;G398158
GCKJ7H;Found it;xrabohrok;2006-05-23;15580659;G406161
GCKJ7H;Found it;MO Nomad;2006-05-13;15305119;G669360
GCKJ7H;Found it;The Witch;2006-05-12;15286441;G168079
GCKJ7H;Found it;2000Mountaineer;2006-04-20;14690846;G446212
GCKJ7H;Found it;Nickel01;2006-04-08;15455046;G671598
GCKJ7H;Found it;Ecce!;2006-04-08;14409541;G187977
GCKJ7H;Found it;Sacagawea in KY;2006-04-08;14328698;G154800
GCKJ7H;Found it;Cycle Ken;2006-04-08;14289023;G502248
GCKJ7H;Found it;wandering360;2006-04-07;14253585;G266201
GCKJ7H;Found it;irishpyro93;2006-04-01;14095568;G616749
GCKJ7H;Found it;thunder+lightning;2006-03-26;13967542;G298572
GCKJ7H;Found it;TKLNHL & Kyd;2006-03-26;13952746;G102061
GCKJ7H;Found it;berryzang;2006-03-08;13511401;G62074
GCKJ7H;Found it;marcellaam;2006-02-18;13124276;G408472
GCKJ7H;Found it;Team VanHorsen;2006-02-17;13173180;G504440
GCKJ7H;Found it;HellFish;2006-02-16;13071169;G191960
GCKJ7H;Didn't find it;Corn's Clan;2006-02-05;12866961;G510582
GCKJ7H;Found it;VT9A5CC;2006-01-16;12461484;G232822
GCKJ7H;Found it;ptadco;2006-01-08;12297241;G537181
GCKJ7H;Found it;kb9fnu;2006-01-02;12161898;G531205
GCKJ7H;Found it;spongebob14;2006-01-01;12144614;G478546
GCKJ7H;Found it;MBTD;2005-12-31;12107613;G265556
GCKJ7H;Found it;mbpatton13;2005-12-26;11978917;G313484
GCKJ7H;Found it;CoolCache;2005-12-08;11763005;G9022
GCKJ7H;Found it;CHAOS!;2005-11-26;11588064;G457693
GCKJ7H;Found it;bboys3;2005-11-25;11581861;G411725
GCKJ7H;Found it;CranesNest;2005-11-12;11418650;G228318
GCKJ7H;Found it;AhoyMateys;2005-10-15;10819166;G175733
GCKJ7H;Found it;Team Troglodyte;2005-10-15;10817806;G37459
GCKJ7H;Found it;macaday;2005-10-15;10814868;G172589
GCKJ7H;Found it;NotNutts;2005-10-02;10598500;G197822
GCKJ7H;Found it;Jc4199;2005-09-25;10539081;G99385
GCKJ7H;Didn't find it;Global Retrievers;2005-09-19;10371391;G400625
GCKJ7H;Found it;kcart;2005-09-15;10296111;G369372
GCKJ7H;Didn't find it;dadoo2;2005-09-11;10225018;G398158
GCKJ7H;Found it;girlyscout;2005-09-03;10159347;G409134
GCKJ7H;Found it;IC1;2005-09-03;10148987;G398755
GCKJ7H;Didn't find it;dioro;2005-08-10;9596440;G374014
GCKJ7H;Found it;Sakari;2005-08-04;9489344;G394569
GCKJ7H;Found it;CacheRcheck;2005-08-01;9420006;G90721
GCKJ7H;Found it;snow55;2005-07-29;9379346;G430330
GCKJ7H;Found it;GeoTruckin;2005-07-09;8996054;G99092
GCKJ7H;Found it;genesue;2005-07-09;8973943;G156441
GCKJ7H;Found it;SCOUT664;2005-06-28;8774644;G193002
GCKJ7H;Found it;themoles;2005-06-11;8462649;G96911
GCKJ7H;Found it;5Tucks;2005-06-08;8430074;G106524
GCKJ7H;Found it;robertlipe;2005-06-05;8409745;G32733
GCKJ7H;Found it;Beatlefan;2005-05-30;26256153;G688643
GCKJ7H;Found it;tollydad;2005-05-30;8253036;G187402
GCKJ7H;Found it;Tollybrew;2005-05-30;8251298;G182236
GCKJ7H;Found it;Sarge46;2005-05-24;8130171;G386606
GCKJ7H;Found it;Sgt Stitches;2005-05-19;8039346;G117820
GCKJ7H;Found it;Carroll4;2005-04-29;7720998;G374359
GCKJ7H;Write note;mbckcannon;2005-04-25;7656223;G155211
GCKJ7H;Write note;Basson6;2005-04-17;7521112;G301211
GCKJ7H;Found it;Basson6;2005-04-17;7520953;G301211
GCKJ7H;Didn't find it;Jc4199;2005-04-10;7449783;G99385
GCKJ7H;Found it;libcrb3;2005-04-10;7408376;G190084
GCKJ7H;Found it;cubs;2005-04-02;7279951;G190849
GCKJ7H;Found it;Rome;2005-03-26;7138768;G132996
GCKJ7H;Found it;quikslam911;2005-03-16;6991575;G350428
GCKJ7H;Found it;COOL MERC;2005-03-09;6892184;G148395
GCKJ7H;Found it;talks funny;2005-03-07;6882742;G101178
GCKJ7H;Found it;The Kidd;2005-03-07;6870885;G131139
GCKJ7H;Found it;lancelot;2005-03-06;6852997;G40358
GCKJ7H;Found it;The_Geeses;2005-02-26;6740913;G316598
GCKJ7H;Found it;afjones;2005-02-19;6639565;G217411
GCKJ7H;Found it;troystrick;2005-02-18;6629500;G319914
GCKJ7H;Found it;genterprises;2005-02-15;6614519;G142835
GCKJ7H;Found it;tht1guy;2005-02-15;6605084;G267084
GCKJ7H;Found it;The Cosmic GeoCampers;2005-02-05;6938233;G297103
GCKJ7H;Found it;AMH209;2005-02-05;6465451;G265570
GCKJ7H;Found it;Charlie;2005-01-30;6506155;G133880
GCKJ7H;Found it;daggy;2005-01-22;6512179;G24556
GCKJ7H;Found it;Deermark;2005-01-22;6363101;G12918
GCKJ7H;Found it;JPlus14;2005-01-22;6325494;G83413
GCKJ7H;Found it;Kepnfit;2005-01-21;6353485;G26769
GCKJ7H;Found it;Geo Aladin;2005-01-15;6241690;G321572
GCKJ7H;Found it;tajaam;2005-01-15;6241253;G288194
GCKJ7H;Found it;big guys eagle eyes;2004-12-29;6045100;G142331
GCKJ7H;Found it;TattooLady;2004-12-29;6045074;G142318
GCKJ7H;Found it;genophylus;2004-12-29;6044424;G33806
GCKJ7H;Found it;packard28;2004-12-26;5995599;G315947
GCKJ7H;Found it;prairieview_IL;2004-12-26;5993793;G273758
